"count","ptCnt","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","Date","PostQ1","PostQ2","PostQ3","PostQ4"
616,0,408,2,56,1,0,0,0,406,1897,1396,6,"Christine bought you ice cream"," 01/17/2017"," language "," n"," n"," n"
617,0,408,2,57,1,0,0,1,488,2024,1322,9,"Paul hit you the baseball"," 01/17/2017"," language "," n"," n"," n"
618,0,408,2,58,0,1,0,0,0,0,1182,31,"You slipped Heather a note"," 01/17/2017"," language "," n"," n"," n"
619,0,408,2,59,1,0,0,0,0,0,1433,4,"Amber drove the car to you"," 01/17/2017"," language "," n"," n"," n"
620,0,408,2,60,0,0,0,0,0,0,1472,20,"Andy pitched you the idea"," 01/17/2017"," language "," n"," n"," n"
621,0,408,2,61,1,1,0,0,0,0,1936,21,"You forked over the cash to Alex"," 01/17/2017"," language "," n"," n"," n"
622,0,408,2,62,0,1,0,1,273,2554,1600,36,"You confessed your secret to Dan"," 01/17/2017"," language "," n"," n"," n"
623,0,408,2,63,0,1,1,1,0,0,1680,65,"You dispensed icecream Sandra"," 01/17/2017"," language "," n"," n"," n"
624,0,408,2,64,1,0,1,0,320,2715,1731,53,"Kelly hindered the rubber band to you"," 01/17/2017"," language "," n"," n"," n"
625,0,408,2,65,0,1,1,0,359,2561,1409,70,"You gave the earing Susan"," 01/17/2017"," language "," n"," n"," n"
626,0,408,2,66,1,0,0,0,0,0,1534,2,"Helen awarded a medal to you"," 01/17/2017"," language "," n"," n"," n"
627,0,408,2,67,0,0,0,1,251,2991,1805,11,"Art bestowed the honor upon you"," 01/17/2017"," language "," n"," n"," n"
628,0,408,2,68,1,1,0,0,0,0,1427,30,"You poured your dad some water"," 01/17/2017"," language "," n"," n"," n"
629,0,408,2,69,0,1,1,1,0,0,1604,69,"You forged the chair to George"," 01/17/2017"," language "," n"," n"," n"
630,0,408,2,70,0,1,1,1,0,0,1584,68,"You drove the land to China"," 01/17/2017"," language "," n"," n"," n"
631,0,408,2,71,0,0,1,0,329,2326,1215,46,"Gabe grabbed you to the vase"," 01/17/2017"," language "," n"," n"," n"
632,0,408,2,72,1,0,1,0,286,2606,1363,57,"Sam received cookies to you"," 01/17/2017"," language "," n"," n"," n"
633,0,408,2,73,1,1,0,1,306,2108,1567,25,"You handed the puppy to Katie"," 01/17/2017"," language "," n"," n"," n"
634,0,408,2,74,1,0,0,1,275,2076,1503,1,"Andy delivered the pizza to you"," 01/17/2017"," language "," n"," n"," n"
635,0,408,2,75,0,0,0,1,296,1770,1369,14,"Jenni sang you a song"," 01/17/2017"," language "," n"," n"," n"
636,0,408,2,76,0,1,1,0,1092,2304,1440,67,"You dreamt your dad a soccer ball"," 01/17/2017"," language "," n"," n"," n"
637,0,408,2,77,1,0,0,1,256,1806,1489,3,"Jack kicked the football to you"," 01/17/2017"," language "," n"," n"," n"
638,0,408,2,78,0,1,0,1,270,1669,1310,39,"You told Liz the story"," 01/17/2017"," language "," n"," n"," n"
639,0,408,2,79,0,0,0,1,251,1465,1022,19,"He taught you a lesson"," 01/17/2017"," language "," n"," n"," n"
640,0,408,2,80,1,0,1,1,0,0,1623,59,"Tom slept the marble to you"," 01/17/2017"," language "," n"," n"," n"
641,1,409,4,1,0,0,0,1,683,2597,1501,12,"Mike sold the land to you"," 01/18/2017"," cordination  "," n"," y"," n"
642,0,409,4,2,0,0,0,1,538,1596,1277,19,"Liz told you the story"," 01/18/2017"," cordination  "," n"," y"," n"
643,0,409,4,3,1,1,1,0,439,2289,1648,75,"You sneezed baseball to Shawn"," 01/18/2017"," cordination  "," n"," y"," n"
644,0,409,4,4,0,1,0,1,615,1955,1635,35,"You gave Jesse another chance"," 01/18/2017"," cordination  "," n"," y"," n"
645,0,409,4,5,1,1,1,1,0,0,1491,79,"You transferred the chance Steve"," 01/18/2017"," cordination  "," n"," y"," n"
646,0,409,4,6,0,0,1,0,558,2122,1314,41,"Al poured the horse to you"," 01/18/2017"," cordination  "," n"," y"," n"
647,0,409,4,7,1,0,1,1,0,0,1619,58,"Theresa smoked you the idea"," 01/18/2017"," cordination  "," n"," y"," n"
648,0,409,4,8,1,1,0,1,505,1627,1321,24,"You drove the car to Amber"," 01/18/2017"," cordination  "," n"," y"," n"
649,0,409,4,9,0,0,1,1,0,0,1599,49,"Jeff swallowed the cash to you"," 01/18/2017"," cordination  "," n"," y"," n"
650,0,409,4,10,0,1,1,1,0,0,1403,61,"You bestowed the message Mike"," 01/18/2017"," cordination  "," n"," y"," n"
651,0,409,4,11,1,0,1,1,0,0,1477,60,"Sally ate you the teacup"," 01/18/2017"," cordination  "," n"," y"," n"
652,0,409,4,12,1,0,0,1,469,1935,1693,4,"Jeff entrusted the key to you"," 01/18/2017"," cordination  "," n"," y"," n"
653,0,409,4,13,1,0,1,1,0,0,1623,59,"Tom slept the marble to you"," 01/18/2017"," cordination  "," n"," y"," n"
654,0,409,4,14,1,0,1,0,493,1816,1408,51,"Joe sang the cards to you"," 01/18/2017"," cordination  "," n"," y"," n"
655,0,409,4,15,0,0,0,1,729,2101,1304,18,"Amanda paid you tribute"," 01/18/2017"," cordination  "," n"," y"," n"
656,0,409,4,16,0,0,0,1,993,2823,2184,14,"The policeman radioed the message to you"," 01/18/2017"," cordination  "," n"," y"," n"
657,0,409,4,17,1,0,0,1,494,2813,1523,7,"Joe kicked you the soccer ball"," 01/18/2017"," cordination  "," n"," y"," n"
658,0,409,4,18,0,1,1,1,0,0,1584,68,"You drove the land to China"," 01/18/2017"," cordination  "," n"," y"," n"
659,0,409,4,19,0,1,1,1,0,0,1537,64,"You devoted the song Jenni"," 01/18/2017"," cordination  "," n"," y"," n"
660,0,409,4,20,0,1,0,1,715,2487,1507,40,"You pitched Andy the idea"," 01/18/2017"," cordination  "," n"," y"," n"
661,0,409,4,21,0,1,0,1,665,2635,1579,37,"You offered Chris some writing tips"," 01/18/2017"," cordination  "," n"," y"," n"
662,0,409,4,22,0,0,1,1,0,0,1291,45,"Courtney snuggled you the water"," 01/18/2017"," cordination  "," n"," y"," n"
663,0,409,4,23,1,1,0,1,534,3775,1485,22,"You awarded a medal to Helen"," 01/18/2017"," cordination  "," n"," y"," n"
664,0,409,4,24,1,0,0,1,554,2256,1579,5,"Katie handed the puppy to you"," 01/18/2017"," cordination  "," n"," y"," n"
665,0,409,4,25,0,0,0,1,707,2437,1874,13,"Sara transmitted the orders to you"," 01/18/2017"," cordination  "," n"," y"," n"
666,0,409,4,26,0,0,0,1,906,2586,1647,16,"Dan confessed his secret to you"," 01/18/2017"," cordination  "," n"," y"," n"
667,0,409,4,27,1,1,0,1,746,2093,1439,26,"You bought Christine ice cream"," 01/18/2017"," cordination  "," n"," y"," n"
668,0,409,4,28,1,1,1,1,0,0,1861,71,"You lavished the responsibility Dan"," 01/18/2017"," cordination  "," n"," y"," n"
669,0,409,4,29,0,1,1,1,0,0,1379,66,"You drank the house to Joe"," 01/18/2017"," cordination  "," n"," y"," n"
670,0,409,4,30,0,0,0,1,530,2611,2138,15,"Anna transferred responsibility to you"," 01/18/2017"," cordination  "," n"," y"," n"
671,0,409,4,31,1,1,0,1,530,2190,1681,21,"You delivered the Pizza to Andy"," 01/18/2017"," cordination  "," n"," y"," n"
672,0,409,4,32,0,0,0,1,595,1817,1002,11,"Heather slipped you a note"," 01/18/2017"," cordination  "," n"," y"," n"
673,0,409,4,33,0,1,0,1,728,1668,1126,39,"You taught him a lesson"," 01/18/2017"," cordination  "," n"," y"," n"
674,0,409,4,34,1,1,1,1,0,0,1410,72,"You pitched the story Andy"," 01/18/2017"," cordination  "," n"," y"," n"
675,0,409,4,35,0,1,0,0,0,0,1647,32,"You devoted your time to Tiana"," 01/18/2017"," cordination  "," n"," y"," n"
676,0,409,4,36,0,0,1,1,0,0,1364,43,"Andrea heard you the chicken"," 01/18/2017"," cordination  "," n"," y"," n"
677,0,409,4,37,1,1,1,1,0,0,1471,80,"You wrote Dave to the pencil"," 01/18/2017"," cordination  "," n"," y"," n"
678,0,409,4,38,1,0,1,0,325,2328,1731,53,"Kelly hindered the rubber band to you"," 01/18/2017"," cordination  "," n"," y"," n"
679,0,409,4,39,0,1,0,0,0,0,1307,38,"You blew your sister a kiss"," 01/18/2017"," cordination  "," n"," y"," n"
680,0,409,4,40,0,0,1,1,0,0,1333,47,"Hector played the cake to you"," 01/18/2017"," cordination  "," n"," y"," n"
681,0,409,4,41,1,0,1,0,439,2199,1363,57,"Sam received cookies to you"," 01/18/2017"," cordination  "," n"," y"," n"
682,0,409,4,42,1,0,1,0,418,2101,1388,56,"Sally thought the marble to you"," 01/18/2017"," cordination  "," n"," y"," n"
683,0,409,4,43,0,1,1,1,0,0,1680,65,"You dispensed icecream Sandra"," 01/18/2017"," cordination  "," n"," y"," n"
684,0,409,4,44,0,1,1,1,0,0,1440,67,"You dreamt your dad a soccer ball"," 01/18/2017"," cordination  "," n"," y"," n"
685,0,409,4,45,1,0,0,1,444,2029,1460,3,"Mark dealt the cards to you"," 01/18/2017"," cordination  "," n"," y"," n"
686,0,409,4,46,1,1,0,1,576,2852,2109,27,"You slid Sally the cafeteria tray"," 01/18/2017"," cordination  "," n"," y"," n"
687,0,409,4,47,1,1,1,0,440,3021,1424,77,"You taught her time to Anna"," 01/18/2017"," cordination  "," n"," y"," n"
688,0,409,4,48,0,0,1,1,0,0,1236,44,"Brett saw you the bridge"," 01/18/2017"," cordination  "," n"," y"," n"
689,0,409,4,49,0,1,1,1,0,0,1409,70,"You gave the earing Susan"," 01/18/2017"," cordination  "," n"," y"," n"
690,0,409,4,50,0,1,1,0,650,2416,1520,63,"You confessed the tray to John"," 01/18/2017"," cordination  "," n"," y"," n"
691,0,409,4,51,1,0,0,1,453,2028,1473,10,"Your dad poured you some water"," 01/18/2017"," cordination  "," n"," y"," n"
692,0,409,4,52,0,1,1,0,923,1985,1329,62,"You blew a lesson to Liz"," 01/18/2017"," cordination  "," n"," y"," n"
693,0,409,4,53,1,1,0,1,552,2053,1744,30,"You conveyed the message to Adam"," 01/18/2017"," cordination  "," n"," y"," n"
694,0,409,4,54,0,0,1,1,0,0,1215,46,"Gabe grabbed you to the vase"," 01/18/2017"," cordination  "," n"," y"," n"
695,0,409,4,55,1,1,0,1,425,2207,1746,25,"You dispensed the rations to Kelly"," 01/18/2017"," cordination  "," n"," y"," n"
696,0,409,4,56,0,1,0,1,728,3526,1837,31,"You bestowed the honor upon Art"," 01/18/2017"," cordination  "," n"," y"," n"
697,0,409,4,57,0,0,1,1,0,0,1129,42,"Amber dealt you the tree"," 01/18/2017"," cordination  "," n"," y"," n"
698,0,409,4,58,0,1,1,0,1520,1941,1604,69,"You forged the chair to George"," 01/18/2017"," cordination  "," n"," y"," n"
699,0,409,4,59,1,1,1,1,0,0,1633,73,"You reduced the land to Tiana"," 01/18/2017"," cordination  "," n"," y"," n"
700,0,409,4,60,1,0,1,1,0,0,1158,54,"Mark treated you the car"," 01/18/2017"," cordination  "," n"," y"," n"
701,0,409,4,61,1,0,1,1,0,0,1268,52,"Katie ate the pizza to you"," 01/18/2017"," cordination  "," n"," y"," n"
702,0,409,4,62,1,1,1,0,411,2014,1392,74,"You saw the cow the base ball"," 01/18/2017"," cordination  "," n"," y"," n"
703,0,409,4,63,0,0,1,1,0,0,1448,50,"Jim pretended the stew to you"," 01/18/2017"," cordination  "," n"," y"," n"
704,0,409,4,64,0,0,0,1,473,2088,1371,20,"Your family sent you regards"," 01/18/2017"," cordination  "," n"," y"," n"
705,0,409,4,65,1,1,1,1,0,0,1513,76,"You sugared Alex the floor"," 01/18/2017"," cordination  "," n"," y"," n"
706,0,409,4,66,0,1,0,1,437,2023,1390,34,"You sang Jenni a song"," 01/18/2017"," cordination  "," n"," y"," n"
707,0,409,4,67,1,1,1,1,0,0,1396,78,"You told the kiss to Ian"," 01/18/2017"," cordination  "," n"," y"," n"
708,0,409,4,68,0,1,0,1,497,1801,1639,33,"You dedicated the song to John"," 01/18/2017"," cordination  "," n"," y"," n"
709,0,409,4,69,0,0,0,1,539,2078,1724,17,"You received the complaint from Ian"," 01/18/2017"," cordination  "," n"," y"," n"
710,0,409,4,70,1,1,0,1,633,1933,1293,29,"You hit Paul the baseball"," 01/18/2017"," cordination  "," n"," y"," n"
711,0,409,4,71,0,1,0,0,0,0,1796,36,"You lavished Steve with praise"," 01/18/2017"," cordination  "," n"," y"," n"
712,0,409,4,72,1,0,0,1,360,1990,1623,8,"Shawn shot you the rubber band"," 01/18/2017"," cordination  "," n"," y"," n"
713,0,409,4,73,0,0,1,1,0,0,1291,48,"Jack thought you the ice cream"," 01/18/2017"," cordination  "," n"," y"," n"
714,0,409,4,74,1,0,0,1,416,1999,1646,1,"Alex forked over the cash to you"," 01/18/2017"," cordination  "," n"," y"," n"
715,0,409,4,75,1,0,0,0,0,0,1233,6,"Diane threw you the pen"," 01/18/2017"," cordination  "," n"," y"," n"
716,0,409,4,76,1,1,0,1,422,1824,1511,28,"You handed Courtney the notebook"," 01/18/2017"," cordination  "," n"," y"," n"
717,0,409,4,77,1,0,0,1,418,1983,1347,9,"Mike rolled you the marble"," 01/18/2017"," cordination  "," n"," y"," n"
718,0,409,4,78,1,0,0,1,505,2910,1684,2,"Vincent donated money to you"," 01/18/2017"," cordination  "," n"," y"," n"
719,0,409,4,79,1,0,1,1,0,0,1232,55,"Paul followed you the puppy"," 01/18/2017"," cordination  "," n"," y"," n"
720,0,409,4,80,1,1,0,1,416,1826,1483,23,"You kicked the football to Jack"," 01/18/2017"," cordination  "," n"," y"," n"
721,1,410,2,1,1,0,1,0,264,2119,1477,60,"Sally ate you the teacup"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
722,0,410,2,2,1,1,1,0,252,3078,1513,76,"You sugared Alex the floor"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
723,0,410,2,3,0,0,0,1,245,2351,1390,18,"Your sister blew you a kiss"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
724,0,410,2,4,0,0,0,1,253,2675,1508,17,"Chris offered you some writing tips"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
725,0,410,2,5,0,1,1,1,0,0,1680,65,"You dispensed icecream Sandra"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
726,0,410,2,6,0,1,0,1,208,1958,1310,39,"You told Liz the story"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
727,0,410,2,7,1,0,1,1,0,0,1232,55,"Paul followed you the puppy"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
728,0,410,2,8,0,1,1,0,242,3112,1329,62,"You blew a lesson to Liz"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
729,0,410,2,9,0,0,0,1,260,2234,1369,14,"Jenni sang you a song"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
730,0,410,2,10,1,1,0,0,0,0,1634,24,"You entrusted the key to Jeff"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
731,0,410,2,11,1,0,0,1,247,2953,1926,7,"Sally slid you the cafeteria tray"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
732,0,410,2,12,0,0,0,0,0,0,1733,16,"Steve lavished you with praise"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
733,0,410,2,13,0,0,1,1,0,0,1364,43,"Andrea heard you the chicken"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
734,0,410,2,14,1,1,1,0,211,2967,1633,73,"You reduced the land to Tiana"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
735,0,410,2,15,1,1,1,1,0,0,1648,75,"You sneezed baseball to Shawn"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
736,0,410,2,16,0,1,1,0,245,2611,1537,64,"You devoted the song Jenni"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
737,0,410,2,17,1,1,1,0,213,2554,1392,74,"You saw the cow the base ball"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
738,0,410,2,18,0,1,0,1,235,2599,2034,35,"You transferred responsibility to Anna"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
739,0,410,2,19,1,1,1,0,207,1723,1424,77,"You taught her time to Anna"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
740,0,410,2,20,0,0,1,0,259,2946,1599,49,"Jeff swallowed the cash to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
741,0,410,2,21,1,0,0,0,0,0,1433,4,"Amber drove the car to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
742,0,410,2,22,0,0,0,1,216,1955,1472,20,"Andy pitched you the idea"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
743,0,410,2,23,1,1,1,1,0,0,1471,80,"You wrote Dave to the pencil"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
744,0,410,2,24,0,0,1,0,293,1811,1314,41,"Al poured the horse to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
745,0,410,2,25,1,0,1,0,281,3326,1268,52,"Katie ate the pizza to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
746,0,410,2,26,0,1,1,0,360,2736,1584,68,"You drove the land to China"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
747,0,410,2,27,0,0,1,0,106,3465,1236,44,"Brett saw you the bridge"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
748,0,410,2,28,1,0,0,1,243,2043,1322,9,"Paul hit you the baseball"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
749,0,410,2,29,1,0,1,0,139,2026,1363,57,"Sam received cookies to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
750,0,410,2,30,0,1,0,1,287,1928,1856,33,"You transmitted the orders to Sara"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
751,0,410,2,31,0,1,0,0,0,0,1182,31,"You slipped Heather a note"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
752,0,410,2,32,1,0,1,0,572,1517,1158,54,"Mark treated you the car"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
753,0,410,2,33,1,1,0,1,506,2478,1936,21,"You forked over the cash to Alex"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
754,0,410,2,34,0,0,1,1,0,0,1129,42,"Amber dealt you the tree"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
755,0,410,2,35,0,1,1,0,186,4241,1604,69,"You forged the chair to George"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
756,0,410,2,36,0,1,0,1,496,2642,1724,37,"Ian received the complaint from you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
757,0,410,2,37,1,1,0,1,1543,3634,1427,30,"You poured your dad some water"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
758,0,410,2,38,1,1,0,1,174,4653,1620,28,"You shot Shawn the rubber band"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
759,0,410,2,39,1,0,1,0,85,2764,1623,59,"Tom slept the marble to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
760,0,410,2,40,1,0,0,1,497,2448,1396,6,"Christine bought you ice cream"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
761,0,410,2,41,0,1,0,1,220,4011,2065,34,"You radioed the message to the policeman"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
762,0,410,2,42,0,0,1,1,0,0,1448,50,"Jim pretended the stew to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
763,0,410,2,43,1,0,1,0,340,1975,1388,56,"Sally thought the marble to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
764,0,410,2,44,0,1,0,1,307,1828,1270,38,"You paid Amanda tribute"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
765,0,410,2,45,1,0,0,1,283,2703,1559,8,"Courtney handed you the notebook"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
766,0,410,2,46,1,0,1,0,421,2884,1731,53,"Kelly hindered the rubber band to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
767,0,410,2,47,0,0,0,0,0,0,1022,19,"He taught you a lesson"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
768,0,410,2,48,0,1,1,1,0,0,1403,61,"You bestowed the message Mike"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
769,0,410,2,49,1,0,1,0,243,2479,1619,58,"Theresa smoked you the idea"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
770,0,410,2,50,0,0,1,0,349,2141,1215,46,"Gabe grabbed you to the vase"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
771,0,410,2,51,0,0,0,1,356,2171,1746,12,"Tiana devoted her time to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
772,0,410,2,52,1,1,1,1,0,0,1396,78,"You told the kiss to Ian"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
773,0,410,2,53,1,0,1,0,360,2059,1408,51,"Joe sang the cards to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
774,0,410,2,54,1,1,0,1,836,2077,1637,22,"You donated money to Vincent"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
775,0,410,2,55,0,1,1,0,425,2034,1409,70,"You gave the earing Susan"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
776,0,410,2,56,0,0,1,1,0,0,1333,47,"Hector played the cake to you"," 01/19/2017"," comprehension and fast response "," n"," n"," n"
