"count","ptCnt","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","Date","PostQ1","PostQ2","PostQ3","PostQ4","liftOffDiff"
4193,0,453,1,33,0,1,0,1,383,2705,1645,27,"You kicked Joe the soccer ball","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",1060
4198,0,453,1,38,1,0,0,1,344,2537,1746,12,"Tiana devoted her time to you","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",791
4205,0,453,1,45,1,1,0,1,352,2827,1270,38,"You paid Amanda tribute","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",1557
4208,0,453,1,48,1,1,0,1,365,2624,2034,35,"You transferred responsibility to Anna","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",590
4211,0,453,1,51,0,1,0,1,330,4285,1364,29,"You rolled Mike the marble","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",2921
4212,0,453,1,52,0,0,0,1,431,2314,1396,6,"Christine bought you ice cream","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",918
4216,0,453,1,56,1,1,0,1,336,2444,1371,32,"You sold the land to Mike","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",1073
4222,0,453,1,62,0,0,0,1,1119,2635,1875,5,"Kelly dispensed the rations to you","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",760
4229,0,453,1,69,1,0,0,1,186,1930,1369,14,"Jenni sang you a song","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",561
4233,0,453,1,73,1,1,0,1,274,2122,1856,33,"You transmitted the orders to Sara","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",266
4239,0,453,1,79,1,0,0,1,297,2052,1022,19,"He taught you a lesson","06/26/2017","ATTENTION AND GRAMMATICAL COMPREHENSION","y","y","y",1030
4244,0,454,4,4,1,1,0,1,480,2228,1321,24,"You drove the car to Amber","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",907
4250,0,454,4,10,0,1,0,1,378,1832,1126,39,"You taught him a lesson","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",706
4254,0,454,4,14,0,1,0,1,720,2054,1390,34,"You sang Jenni a song","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",664
4256,0,454,4,16,0,0,0,1,385,2650,1647,16,"Dan confessed his secret to you","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",1003
4258,0,454,4,18,1,1,0,1,472,2899,1483,23,"You kicked the football to Jack","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",1416
4260,0,454,4,20,0,0,0,1,1003,2468,1874,13,"Sara transmitted the orders to you","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",594
4261,0,454,4,21,1,0,0,1,290,2007,1579,5,"Katie handed the puppy to you","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",428
4266,0,454,4,26,0,0,0,1,250,2510,2138,15,"Anna transferred responsibility to you","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",372
4267,0,454,4,27,1,0,0,1,314,1757,1693,4,"Jeff entrusted the key to you","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",64
4268,0,454,4,28,0,0,0,1,249,1995,1724,17,"You received the complaint from Ian","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",271
4276,0,454,4,36,1,0,0,1,300,2251,1684,2,"Vincent donated money to you","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",567
4277,0,454,4,37,1,0,0,1,370,1492,1233,6,"Diane threw you the pen","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",259
4279,0,454,4,39,1,1,0,1,288,1630,1439,26,"You bought Christine ice cream","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",191
4280,0,454,4,40,1,0,0,1,249,1621,1523,7,"Joe kicked you the soccer ball","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",98
4282,0,454,4,42,0,1,0,1,309,1931,1307,38,"You blew your sister a kiss","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",624
4287,0,454,4,47,0,0,0,1,319,3014,2184,14,"The policeman radioed the message to you","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",830
4292,0,454,4,52,0,0,0,1,267,1795,1371,20,"Your family sent you regards","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",424
4298,0,454,4,58,1,0,0,1,253,1830,1473,10,"Your dad poured you some water","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",357
4299,0,454,4,59,0,0,0,1,257,1476,1002,11,"Heather slipped you a note","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",474
4301,0,454,4,61,0,1,0,1,308,1996,1639,33,"You dedicated the song to John","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",357
4304,0,454,4,64,1,1,0,1,278,1985,1293,29,"You hit Paul the baseball","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",692
4308,0,454,4,68,1,1,0,1,315,2036,1681,21,"You delivered the Pizza to Andy","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",355
4309,0,454,4,69,0,1,0,1,315,1917,1635,35,"You gave Jesse another chance","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",282
4310,0,454,4,70,0,0,0,1,186,1533,1277,19,"Liz told you the story","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",256
4316,0,454,4,76,1,1,0,1,261,1829,1511,28,"You handed Courtney the notebook","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",318
4317,0,454,4,77,0,1,0,1,326,2383,1647,32,"You devoted your time to Tiana","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",736
4318,0,454,4,78,0,1,0,1,244,2874,1579,37,"You offered Chris some writing tips","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",1295
4319,0,454,4,79,0,0,0,1,330,2405,1501,12,"Mike sold the land to you","06/26/2017","mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.}","n","y","y",904
4324,0,455,3,4,1,0,0,1,299,1618,1277,19,"Liz told you the story","06/26/2017",NA,"y","n","n",341
4325,0,455,3,5,1,1,0,1,267,2305,1635,35,"You gave Jesse another chance","06/26/2017",NA,"y","n","n",670
4326,0,455,3,6,1,1,0,1,324,2139,1307,38,"You blew your sister a kiss","06/26/2017",NA,"y","n","n",832
4330,0,455,3,10,0,0,0,1,513,2251,1523,7,"Joe kicked you the soccer ball","06/26/2017",NA,"y","n","n",728
4336,0,455,3,16,0,1,0,1,222,2687,1681,21,"You delivered the Pizza to Andy","06/26/2017",NA,"y","n","n",1006
4337,0,455,3,17,1,0,0,1,346,1721,1304,18,"Amanda paid you tribute","06/26/2017",NA,"y","n","n",417
4341,0,455,3,21,0,1,0,1,199,2521,1744,30,"You conveyed the message to Adam","06/26/2017",NA,"y","n","n",777
4347,0,455,3,27,1,1,0,1,360,1922,1507,40,"You pitched Andy the idea","06/26/2017",NA,"y","n","n",415
4358,0,455,3,38,1,1,0,1,357,2440,1647,32,"You devoted your time to Tiana","06/26/2017",NA,"y","n","n",793
4361,0,455,3,41,1,1,0,1,341,1961,1579,37,"You offered Chris some writing tips","06/26/2017",NA,"y","n","n",382
4362,0,455,3,42,0,1,0,1,202,2252,1511,28,"You handed Courtney the notebook","06/26/2017",NA,"y","n","n",741
4363,0,455,3,43,1,0,0,1,346,2534,2184,14,"The policeman radioed the message to you","06/26/2017",NA,"y","n","n",350
4364,0,455,3,44,0,1,0,1,240,2737,1746,25,"You dispensed the rations to Kelly","06/26/2017",NA,"y","n","n",991
4366,0,455,3,46,0,0,0,1,424,2158,1693,4,"Jeff entrusted the key to you","06/26/2017",NA,"y","n","n",465
4367,0,455,3,47,0,1,0,1,146,2082,1293,29,"You hit Paul the baseball","06/26/2017",NA,"y","n","n",789
4372,0,455,3,52,1,0,0,1,433,1916,1647,16,"Dan confessed his secret to you","06/26/2017",NA,"y","n","n",269
4373,0,455,3,53,1,1,0,1,739,2099,1390,34,"You sang Jenni a song","06/26/2017",NA,"y","n","n",709
4374,0,455,3,54,0,0,0,1,148,1844,1623,8,"Shawn shot you the rubber band","06/26/2017",NA,"y","n","n",221
4375,0,455,3,55,1,0,0,1,1416,2449,1874,13,"Sara transmitted the orders to you","06/26/2017",NA,"y","n","n",575
4379,0,455,3,59,1,0,0,1,367,1732,1371,20,"Your family sent you regards","06/26/2017",NA,"y","n","n",361
4386,0,455,3,66,1,1,0,1,302,1756,1796,36,"You lavished Steve with praise","06/26/2017",NA,"y","n","n",-40
4387,0,455,3,67,1,0,0,1,261,2275,1501,12,"Mike sold the land to you","06/26/2017",NA,"y","n","n",774
4391,0,455,3,71,1,0,0,1,344,1967,1724,17,"You received the complaint from Ian","06/26/2017",NA,"y","n","n",243
4400,0,455,3,80,0,1,0,1,60,2658,2109,27,"You slid Sally the cafeteria tray","06/26/2017",NA,"y","n","n",549
4403,0,456,2,3,0,1,0,1,355,3104,1182,31,"You slipped Heather a note","06/26/2017",NA,"n","y","y",1922
4414,0,456,2,14,0,1,0,1,321,3997,2034,35,"You transferred responsibility to Anna","06/26/2017",NA,"n","y","y",1963
4415,0,456,2,15,0,0,0,1,427,3196,1472,20,"Andy pitched you the idea","06/26/2017",NA,"n","y","y",1724
4416,0,456,2,16,1,1,0,1,326,3505,1422,23,"You dealt the cards to Mark","06/26/2017",NA,"n","y","y",2083
4419,0,456,2,19,1,0,0,1,382,4647,1396,6,"Christine bought you ice cream","06/26/2017",NA,"n","y","y",3251
4420,0,456,2,20,1,1,0,1,311,4792,1427,30,"You poured your dad some water","06/26/2017",NA,"n","y","y",3365
4426,0,456,2,26,0,0,0,1,389,2743,1369,14,"Jenni sang you a song","06/26/2017",NA,"n","y","y",1374
4427,0,456,2,27,0,1,0,1,375,3809,1407,40,"You sent your family regards","06/26/2017",NA,"n","y","y",2402
4433,0,456,2,33,1,0,0,1,427,3623,1704,10,"Adam conveyed the message to you","06/26/2017",NA,"n","y","y",1919
4435,0,456,2,35,0,0,0,1,367,4221,1696,13,"John dedicated the song to you","06/26/2017",NA,"n","y","y",2525
4437,0,456,2,37,0,0,0,1,384,4756,1805,11,"Art bestowed the honor upon you","06/26/2017",NA,"n","y","y",2951
4444,0,456,2,44,0,1,0,1,391,4008,1856,33,"You transmitted the orders to Sara","06/26/2017",NA,"n","y","y",2152
4447,0,456,2,47,1,1,0,1,295,4464,1645,27,"You kicked Joe the soccer ball","06/26/2017",NA,"n","y","y",2819
4449,0,456,2,49,1,0,0,1,253,3140,1534,2,"Helen awarded a medal to you","06/26/2017",NA,"n","y","y",1606
4450,0,456,2,50,1,1,0,1,208,4482,1634,24,"You entrusted the key to Jeff","06/26/2017",NA,"n","y","y",2848
4459,0,456,2,59,1,0,0,1,353,3651,1875,5,"Kelly dispensed the rations to you","06/26/2017",NA,"n","y","y",1776
4461,0,456,2,61,0,0,0,1,419,4078,1746,12,"Tiana devoted her time to you","06/26/2017",NA,"n","y","y",2332
4465,0,456,2,65,1,1,0,1,304,3724,1364,29,"You rolled Mike the marble","06/26/2017",NA,"n","y","y",2360
4481,1,457,1,1,1,1,0,1,208,3454,1724,37,"Ian received the complaint from you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",1730
4483,0,457,1,3,1,0,0,1,201,2094,1369,14,"Jenni sang you a song","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",725
4485,0,457,1,5,0,0,0,1,269,1952,1559,8,"Courtney handed you the notebook","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",393
4491,0,457,1,11,0,1,0,1,267,2273,1634,24,"You entrusted the key to Jeff","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",639
4494,0,457,1,14,0,0,0,1,266,2436,1503,1,"Andy delivered the pizza to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",933
4497,0,457,1,17,1,1,0,1,257,1870,1600,36,"You confessed your secret to Dan","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",270
4498,0,457,1,18,1,1,0,1,220,2128,2065,34,"You radioed the message to the policeman","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",63
4499,0,457,1,19,0,1,0,1,289,1879,1567,25,"You handed the puppy to Katie","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",312
4501,0,457,1,21,0,1,0,1,226,1896,1186,26,"You threw Diane the pen","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",710
4505,0,457,1,25,1,1,0,1,199,2110,1856,33,"You transmitted the orders to Sara","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",254
4506,0,457,1,26,0,0,0,1,176,2156,1875,5,"Kelly dispensed the rations to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",281
4509,0,457,1,29,1,0,0,1,247,1878,1696,13,"John dedicated the song to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",182
4510,0,457,1,30,0,0,0,1,297,1804,1489,3,"Jack kicked the football to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",315
4511,0,457,1,31,1,0,0,1,307,1479,1022,19,"He taught you a lesson","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",457
4515,0,457,1,35,0,0,0,1,267,4281,1926,7,"Sally slid you the cafeteria tray","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",2355
4519,0,457,1,39,1,0,0,1,225,4698,1805,11,"Art bestowed the honor upon you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",2893
4521,0,457,1,41,1,0,0,1,264,2618,1390,18,"Your sister blew you a kiss","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",1228
4522,0,457,1,42,1,1,0,1,225,1730,1371,32,"You sold the land to Mike","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",359
4525,0,457,1,45,1,0,0,1,215,1763,1472,20,"Andy pitched you the idea","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",291
4526,0,457,1,46,0,1,0,1,200,2362,1645,27,"You kicked Joe the soccer ball","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",717
4528,0,457,1,48,1,1,0,1,202,1766,1310,39,"You told Liz the story","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",456
4529,0,457,1,49,1,1,0,1,221,1757,1270,38,"You paid Amanda tribute","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",487
4530,0,457,1,50,1,0,0,1,269,2293,1733,16,"Steve lavished you with praise","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",560
4531,0,457,1,51,0,0,0,1,264,2221,1704,10,"Adam conveyed the message to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",517
4534,0,457,1,54,0,1,0,1,261,1915,1427,30,"You poured your dad some water","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",488
4538,0,457,1,58,1,1,0,1,269,2157,2034,35,"You transferred responsibility to Anna","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",123
4540,0,457,1,60,1,1,0,1,211,1993,1407,40,"You sent your family regards","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",586
4544,0,457,1,64,1,0,0,1,214,2180,1746,12,"Tiana devoted her time to you","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",434
4554,0,457,1,74,1,0,0,1,354,1971,1508,17,"Chris offered you some writing tips","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",463
4555,0,457,1,75,1,0,0,1,264,2006,1698,15,"Jesse gave you another chance","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",308
4557,0,457,1,77,0,1,0,1,318,1927,1637,22,"You donated money to Vincent","06/27/2017","this task evaluated attention and inhibition{.}  I presume there were two tuypes of mistakes  {,} misplaced words or sentencens that didn{-}t make sense{.}","n","y","y",290
