Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones2.started,Instrucciones2.stopped,Instrucciones.started,Instrucciones.stopped,instrucciones3.started,instrucciones3.stopped,Intrucciones1.started,Intrucciones1.stopped,text_2.started,text_2.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,KeyRespPrueba.rt,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4.01824543709285,122.541667699946,A,left,0.02009122718546425,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,109.55187039985321,None,left,1,2.247053800150752,109.6517721998971,None,111.92099929996766,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.18241453722744,124.813214737383,A,left,0.0209120726861372,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,113.00556920003146,None,left,1,2.5856415000744164,113.10602129995823,None,115.70869329990819,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.37345713682727,126.573378915649,A,left,0.02186728568413635,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,116.79325139988214,None,left,1,1.3014965001493692,116.89330599992536,None,118.21146559994668,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.12178409845566,127.557477039582,A,left,0.0206089204922783,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,119.29619489982724,122.29959969990887,None,0,,119.39628959982656,None,122.40003759996034,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.59569111142954,122.34165717032,A,left,0.022978455557147698,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,123.48408219986595,126.48740889993496,None,0,,123.5842518999707,None,126.58761939988472,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.37272131308695,117.432760975512,A,left,0.02186360656543475,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,127.67213169997558,130.67595730000176,None,0,,127.77228819997981,None,130.77628370001912,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.35526186377866,126.881846490432,A,left,0.021776309318893298,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,131.86022639996372,134.863693599822,None,0,,131.96036729984917,None,134.96371869998984,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.45746971097397,124.119145027482,A,left,0.02228734855486985,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,136.0488756999839,None,left,1,0.2700525999534875,136.14896039990708,None,136.44917919998989,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.34968606662024,124.264837600724,A,left,0.021748430333101202,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,137.53391869994812,None,left,1,0.27335409983061254,137.6340892999433,None,137.9341649999842,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
4.0984079274131,122.858125052672,A,left,0.0204920396370655,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,139.01896939985454,None,left,1,0.3320263000205159,139.11902499990538,None,139.46942149987444,None,Antonella2,001,2022-08-31_17h34.27.360,PruebaGabor2,2022.1.3,60.050574545552145,
