"","count","ptCnt","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","liftOffDiff","Compatibilidad","Grupo.Lift.Off","Grupo.Lift.Off.Diff","Grupo.MoveTime"
"639",1631,0,421,3,31,0,0,0,1,288,2674,1579,5,"Katie handed the puppy to you",1095,1,"Grupo A","Grupo A","Grupo B"
"640",1634,0,421,3,34,0,1,0,1,315,1803,1439,26,"You bought Christine ice cream",364,0,"Grupo A","Grupo A","Grupo B"
"641",1636,0,421,3,36,0,0,0,1,359,2005,1684,2,"Vincent donated money to you",321,1,"Grupo A","Grupo A","Grupo B"
"642",1637,0,421,3,37,1,1,0,1,375,1921,1639,33,"You dedicated the song to John",282,1,"Grupo A","Grupo A","Grupo B"
"643",1641,0,421,3,41,0,1,0,1,214,3197,1321,24,"You drove the car to Amber",1876,0,"Grupo A","Grupo A","Grupo B"
"644",1645,0,421,3,45,1,0,0,1,283,1850,1002,11,"Heather slipped you a note",848,0,"Grupo A","Grupo A","Grupo B"
"645",1647,0,421,3,47,1,0,0,1,408,2134,1724,17,"You received the complaint from Ian",410,0,"Grupo A","Grupo A","Grupo B"
"646",1650,0,421,3,50,1,1,0,1,348,2141,1647,32,"You devoted your time to Tiana",494,1,"Grupo A","Grupo A","Grupo B"
"647",1652,0,421,3,52,0,0,0,1,648,1929,1693,4,"Jeff entrusted the key to you",236,1,"Grupo A","Grupo A","Grupo B"
"648",1656,0,421,3,56,0,1,0,1,508,1754,1485,22,"You awarded a medal to Helen",269,0,"Grupo A","Grupo A","Grupo B"
"649",1657,0,421,3,57,1,1,0,1,448,1898,1307,38,"You blew your sister a kiss",591,1,"Grupo A","Grupo A","Grupo B"
"650",1660,0,421,3,60,1,1,0,1,366,1364,1126,39,"You taught him a lesson",238,1,"Grupo A","Grupo A","Grupo B"
"651",1662,0,421,3,62,1,0,0,1,397,1988,1304,18,"Amanda paid you tribute",684,0,"Grupo A","Grupo A","Grupo B"
"652",1664,0,421,3,64,1,0,0,1,388,2468,2184,14,"The policeman radioed the message to you",284,0,"Grupo A","Grupo A","Grupo B"
"653",1665,0,421,3,65,1,0,0,1,361,2270,2138,15,"Anna transferred responsibility to you",132,0,"Grupo A","Grupo A","Grupo B"
"654",1667,0,421,3,67,1,0,0,1,374,2078,1874,13,"Sara transmitted the orders to you",204,0,"Grupo A","Grupo A","Grupo B"
"655",1668,0,421,3,68,1,0,0,1,441,1569,1277,19,"Liz told you the story",292,0,"Grupo A","Grupo A","Grupo B"
"656",1671,0,421,3,71,0,0,0,1,413,2049,1473,10,"Your dad poured you some water",576,1,"Grupo A","Grupo A","Grupo B"
"657",1673,0,421,3,73,0,1,0,1,374,2059,1681,21,"You delivered the Pizza to Andy",378,0,"Grupo A","Grupo A","Grupo B"
"658",1674,0,421,3,74,1,0,0,1,407,2054,1647,16,"Dan confessed his secret to you",407,0,"Grupo A","Grupo A","Grupo B"
"659",1676,0,421,3,76,0,1,0,1,340,1729,1511,28,"You handed Courtney the notebook",218,0,"Grupo A","Grupo A","Grupo B"
"660",1677,0,421,3,77,0,0,0,1,453,2144,1646,1,"Alex forked over the cash to you",498,1,"Grupo A","Grupo A","Grupo B"
"661",1679,0,421,3,79,1,1,0,1,286,2041,1635,35,"You gave Jesse another chance",406,1,"Grupo A","Grupo A","Grupo B"
"662",1680,0,421,3,80,0,0,0,1,638,2548,1460,3,"Mark dealt the cards to you",1088,1,"Grupo A","Grupo A","Grupo B"
"663",1686,0,422,2,6,0,0,0,1,230,2990,1733,16,"Steve lavished you with praise",1257,1,"Grupo A","Grupo A","Grupo A"
"664",1690,0,422,2,10,0,0,0,1,314,1971,1508,17,"Chris offered you some writing tips",463,1,"Grupo A","Grupo A","Grupo A"
"665",1694,0,422,2,14,0,1,0,1,305,1899,1270,38,"You paid Amanda tribute",629,0,"Grupo A","Grupo A","Grupo A"
"666",1695,0,422,2,15,0,1,0,1,240,1493,1310,39,"You told Liz the story",183,0,"Grupo A","Grupo A","Grupo A"
"667",1697,0,422,2,17,0,1,0,1,245,1938,1724,37,"Ian received the complaint from you",214,0,"Grupo A","Grupo A","Grupo A"
"668",1700,0,422,2,20,1,1,0,1,217,2276,1186,26,"You threw Diane the pen",1090,1,"Grupo A","Grupo A","Grupo A"
"669",1701,0,422,2,21,1,1,0,1,231,2269,1364,29,"You rolled Mike the marble",905,1,"Grupo A","Grupo A","Grupo A"
"670",1704,0,422,2,24,1,1,0,1,177,3139,1422,23,"You dealt the cards to Mark",1717,1,"Grupo A","Grupo A","Grupo A"
"671",1707,0,422,2,27,0,1,0,1,233,2215,2065,34,"You radioed the message to the policeman",150,0,"Grupo A","Grupo A","Grupo A"
"672",1713,0,422,2,33,0,0,0,1,251,1915,1369,14,"Jenni sang you a song",546,1,"Grupo A","Grupo A","Grupo A"
"673",1716,0,422,2,36,1,1,0,1,226,1985,1634,24,"You entrusted the key to Jeff",351,1,"Grupo A","Grupo A","Grupo A"
"674",1718,0,422,2,38,1,0,0,1,247,2075,1322,9,"Paul hit you the baseball",753,0,"Grupo A","Grupo A","Grupo A"
"675",1720,0,422,2,40,0,1,0,1,246,2219,2034,35,"You transferred responsibility to Anna",185,0,"Grupo A","Grupo A","Grupo A"
"676",1721,0,422,2,41,1,0,0,1,227,2048,1503,1,"Andy delivered the pizza to you",545,0,"Grupo A","Grupo A","Grupo A"
"677",1722,0,422,2,42,0,0,0,1,157,2121,1746,12,"Tiana devoted her time to you",375,1,"Grupo A","Grupo A","Grupo A"
"678",1723,0,422,2,43,1,0,0,1,250,2024,1559,8,"Courtney handed you the notebook",465,0,"Grupo A","Grupo A","Grupo A"
"679",1726,0,422,2,46,1,0,0,1,214,2066,1704,10,"Adam conveyed the message to you",362,0,"Grupo A","Grupo A","Grupo A"
"680",1727,0,422,2,47,1,0,0,1,198,1973,1396,6,"Christine bought you ice cream",577,0,"Grupo A","Grupo A","Grupo A"
"681",1733,0,422,2,53,0,1,0,1,224,1994,1407,40,"You sent your family regards",587,0,"Grupo A","Grupo A","Grupo A"
"682",1734,0,422,2,54,0,0,0,1,254,1482,1698,15,"Jesse gave you another chance",-216,1,"Grupo A","Grupo A","Grupo A"
"683",1739,0,422,2,59,1,1,0,1,228,2152,1620,28,"You shot Shawn the rubber band",532,1,"Grupo A","Grupo A","Grupo A"
"685",1741,0,422,2,61,1,1,0,1,290,1945,1637,22,"You donated money to Vincent",308,1,"Grupo A","Grupo A","Grupo A"
"686",1744,0,422,2,64,0,1,0,1,245,2973,1856,33,"You transmitted the orders to Sara",1117,0,"Grupo A","Grupo A","Grupo A"
"687",1745,0,422,2,65,0,0,0,1,175,1274,1022,19,"He taught you a lesson",252,1,"Grupo A","Grupo A","Grupo A"
"688",1747,0,422,2,67,0,0,0,1,184,2094,1472,20,"Andy pitched you the idea",622,1,"Grupo A","Grupo A","Grupo A"
"689",1749,0,422,2,69,1,1,0,1,181,1873,1567,25,"You handed the puppy to Katie",306,1,"Grupo A","Grupo A","Grupo A"
"690",1752,0,422,2,72,1,0,0,1,195,2691,1875,5,"Kelly dispensed the rations to you",816,0,"Grupo A","Grupo A","Grupo A"
"691",1753,0,422,2,73,1,0,0,1,191,1825,1534,2,"Helen awarded a medal to you",291,0,"Grupo A","Grupo A","Grupo A"
"692",1754,0,422,2,74,0,1,0,1,186,1622,1371,32,"You sold the land to Mike",251,0,"Grupo A","Grupo A","Grupo A"
"693",1756,0,422,2,76,1,0,0,1,207,2019,1433,4,"Amber drove the car to you",586,0,"Grupo A","Grupo A","Grupo A"
"694",1760,0,422,2,80,0,0,0,1,169,1939,1696,13,"John dedicated the song to you",243,1,"Grupo A","Grupo A","Grupo A"
"699",1768,0,423,4,8,0,0,0,1,347,2671,1277,19,"Liz told you the story",1394,1,"Grupo B","Grupo B","Grupo A"
"701",1772,0,423,4,12,0,1,0,1,378,2780,1639,33,"You dedicated the song to John",1141,0,"Grupo B","Grupo B","Grupo A"
"702",1773,0,423,4,13,0,1,0,1,524,2345,1390,34,"You sang Jenni a song",955,0,"Grupo B","Grupo B","Grupo A"
"703",1776,0,423,4,16,1,1,0,1,423,2194,1681,21,"You delivered the Pizza to Andy",513,1,"Grupo B","Grupo B","Grupo A"
"704",1788,0,423,4,28,0,0,0,1,298,2834,1304,18,"Amanda paid you tribute",1530,1,"Grupo B","Grupo B","Grupo A"
"707",1792,0,423,4,32,1,0,0,1,353,2333,1684,2,"Vincent donated money to you",649,0,"Grupo B","Grupo B","Grupo A"
"708",1793,0,423,4,33,0,1,0,1,328,2075,1579,37,"You offered Chris some writing tips",496,0,"Grupo B","Grupo B","Grupo A"
"709",1794,0,423,4,34,0,0,0,1,289,2196,1002,11,"Heather slipped you a note",1194,1,"Grupo B","Grupo B","Grupo A"
"710",1795,0,423,4,35,1,0,0,1,302,3036,1579,5,"Katie handed the puppy to you",1457,0,"Grupo B","Grupo B","Grupo A"
"711",1798,0,423,4,38,1,0,0,1,334,2081,1523,7,"Joe kicked you the soccer ball",558,0,"Grupo B","Grupo B","Grupo A"
"712",1800,0,423,4,40,0,0,0,1,335,3001,2138,15,"Anna transferred responsibility to you",863,1,"Grupo B","Grupo B","Grupo A"
"713",1802,0,423,4,42,0,0,0,1,313,2789,1371,20,"Your family sent you regards",1418,1,"Grupo B","Grupo B","Grupo A"
"714",1803,0,423,4,43,1,1,0,1,281,2876,1321,24,"You drove the car to Amber",1555,1,"Grupo B","Grupo B","Grupo A"
"716",1805,0,423,4,45,0,1,0,1,352,2479,1635,35,"You gave Jesse another chance",844,0,"Grupo B","Grupo B","Grupo A"
"717",1808,0,423,4,48,1,1,0,1,333,2086,1485,22,"You awarded a medal to Helen",601,1,"Grupo B","Grupo B","Grupo A"
"718",1809,0,423,4,49,0,0,0,1,334,2462,1724,17,"You received the complaint from Ian",738,1,"Grupo B","Grupo B","Grupo A"
"720",1811,0,423,4,51,1,0,0,1,317,1833,1233,6,"Diane threw you the pen",600,0,"Grupo B","Grupo B","Grupo A"
"721",1815,0,423,4,55,0,0,0,1,267,2600,1647,16,"Dan confessed his secret to you",953,1,"Grupo B","Grupo B","Grupo A"
"722",1823,0,423,4,63,1,1,0,1,288,2447,1439,26,"You bought Christine ice cream",1008,1,"Grupo B","Grupo B","Grupo A"
"723",1828,0,423,4,68,0,1,0,1,395,2322,1647,32,"You devoted your time to Tiana",675,0,"Grupo B","Grupo B","Grupo A"
"724",1833,0,423,4,73,1,0,0,1,267,3252,1347,9,"Mike rolled you the marble",1905,0,"Grupo B","Grupo B","Grupo A"
"726",1840,0,423,4,80,0,1,0,1,321,2162,1126,39,"You taught him a lesson",1036,0,"Grupo B","Grupo B","Grupo A"
"727",1844,0,424,1,4,1,1,0,1,402,2493,2034,35,"You transferred responsibility to Anna",459,1,"Grupo B","Grupo B","Grupo B"
"728",1845,0,424,1,5,1,1,0,1,442,1934,1182,31,"You slipped Heather a note",752,1,"Grupo B","Grupo B","Grupo B"
"729",1846,0,424,1,6,1,0,0,1,539,2070,1369,14,"Jenni sang you a song",701,0,"Grupo B","Grupo B","Grupo B"
"730",1848,0,424,1,8,1,1,0,1,476,3335,2065,34,"You radioed the message to the policeman",1270,1,"Grupo B","Grupo B","Grupo B"
"731",1850,0,424,1,10,1,1,0,1,436,3122,1600,36,"You confessed your secret to Dan",1522,1,"Grupo B","Grupo B","Grupo B"
"732",1853,0,424,1,13,0,0,0,1,446,2204,1534,2,"Helen awarded a medal to you",670,1,"Grupo B","Grupo B","Grupo B"
"733",1856,0,424,1,16,1,0,0,1,256,2362,1390,18,"Your sister blew you a kiss",972,0,"Grupo B","Grupo B","Grupo B"
"734",1861,0,424,1,21,1,1,0,1,338,1912,1371,32,"You sold the land to Mike",541,1,"Grupo B","Grupo B","Grupo B"
"735",1863,0,424,1,23,0,0,0,1,392,2238,1926,7,"Sally slid you the cafeteria tray",312,1,"Grupo B","Grupo B","Grupo B"
"736",1865,0,424,1,25,0,0,0,1,538,2354,1875,5,"Kelly dispensed the rations to you",479,1,"Grupo B","Grupo B","Grupo B"
"737",1866,0,424,1,26,0,1,0,1,312,2087,1620,28,"You shot Shawn the rubber band",467,0,"Grupo B","Grupo B","Grupo B"
"738",1868,0,424,1,28,0,0,0,1,367,2117,1433,4,"Amber drove the car to you",684,1,"Grupo B","Grupo B","Grupo B"
"739",1872,0,424,1,32,0,0,0,1,451,1993,1503,1,"Andy delivered the pizza to you",490,1,"Grupo B","Grupo B","Grupo B"
"740",1875,0,424,1,35,1,1,0,1,358,2151,1856,33,"You transmitted the orders to Sara",295,1,"Grupo B","Grupo B","Grupo B"
"741",1888,0,424,1,48,0,0,0,1,411,2163,1559,8,"Courtney handed you the notebook",604,1,"Grupo B","Grupo B","Grupo B"
"742",1891,0,424,1,51,1,0,0,1,451,2151,1746,12,"Tiana devoted her time to you",405,0,"Grupo B","Grupo B","Grupo B"
"743",1894,0,424,1,54,0,1,0,1,349,2642,1567,25,"You handed the puppy to Katie",1075,0,"Grupo B","Grupo B","Grupo B"
"744",1898,0,424,1,58,0,1,0,1,371,2603,1637,22,"You donated money to Vincent",966,0,"Grupo B","Grupo B","Grupo B"
"745",1900,0,424,1,60,0,0,0,1,493,2521,1704,10,"Adam conveyed the message to you",817,1,"Grupo B","Grupo B","Grupo B"
"746",1901,0,424,1,61,1,0,0,1,364,2855,1698,15,"Jesse gave you another chance",1157,0,"Grupo B","Grupo B","Grupo B"
"747",1907,0,424,1,67,0,1,0,1,329,2373,1186,26,"You threw Diane the pen",1187,0,"Grupo B","Grupo B","Grupo B"
"748",1911,0,424,1,71,0,0,0,1,359,1825,1396,6,"Christine bought you ice cream",429,1,"Grupo B","Grupo B","Grupo B"
"749",1912,0,424,1,72,1,0,0,1,484,2123,1696,13,"John dedicated the song to you",427,0,"Grupo B","Grupo B","Grupo B"
"750",1913,0,424,1,73,1,0,0,1,344,1856,1022,19,"He taught you a lesson",834,0,"Grupo B","Grupo B","Grupo B"
"751",1923,0,425,4,3,1,0,0,1,359,2703,1473,10,"Your dad poured you some water",1230,0,"Grupo B","Grupo B","Grupo A"
"753",1932,0,425,4,12,1,0,0,1,249,2578,1684,2,"Vincent donated money to you",894,0,"Grupo B","Grupo B","Grupo A"
"754",1933,0,425,4,13,0,1,0,1,510,2463,1639,33,"You dedicated the song to John",824,0,"Grupo B","Grupo B","Grupo A"
"755",1946,0,425,4,26,1,0,0,1,265,2272,1347,9,"Mike rolled you the marble",925,0,"Grupo B","Grupo B","Grupo A"
"756",1947,0,425,4,27,0,0,0,1,316,2298,1501,12,"Mike sold the land to you",797,1,"Grupo B","Grupo B","Grupo A"
"757",1948,0,425,4,28,1,0,0,1,251,2052,1233,6,"Diane threw you the pen",819,0,"Grupo B","Grupo B","Grupo A"
"758",1950,0,425,4,30,1,0,0,1,256,1979,1460,3,"Mark dealt the cards to you",519,0,"Grupo B","Grupo B","Grupo A"
"759",1951,0,425,4,31,0,0,0,1,445,1992,1277,19,"Liz told you the story",715,1,"Grupo B","Grupo B","Grupo A"
"760",1953,0,425,4,33,1,0,0,1,254,2868,1579,5,"Katie handed the puppy to you",1289,0,"Grupo B","Grupo B","Grupo A"
"761",1955,0,425,4,35,1,0,0,1,313,3337,1623,8,"Shawn shot you the rubber band",1714,0,"Grupo B","Grupo B","Grupo A"
"762",1958,0,425,4,38,0,0,0,1,296,3184,1724,17,"You received the complaint from Ian",1460,1,"Grupo B","Grupo B","Grupo A"
"763",1966,0,425,4,46,0,1,0,1,252,2622,1647,32,"You devoted your time to Tiana",975,0,"Grupo B","Grupo B","Grupo A"
"764",1967,0,425,4,47,0,0,0,1,287,2523,1874,13,"Sara transmitted the orders to you",649,1,"Grupo B","Grupo B","Grupo A"
"765",1974,0,425,4,54,1,1,0,1,229,2157,1744,30,"You conveyed the message to Adam",413,1,"Grupo B","Grupo B","Grupo A"
"766",1977,0,425,4,57,1,0,0,1,280,2853,1523,7,"Joe kicked you the soccer ball",1330,0,"Grupo B","Grupo B","Grupo A"
"767",1980,0,425,4,60,0,0,0,1,321,2109,1647,16,"Dan confessed his secret to you",462,1,"Grupo B","Grupo B","Grupo A"
"768",1981,0,425,4,61,1,1,0,1,221,2929,1439,26,"You bought Christine ice cream",1490,1,"Grupo B","Grupo B","Grupo A"
"769",1986,0,425,4,66,0,1,0,1,308,2009,1635,35,"You gave Jesse another chance",374,0,"Grupo B","Grupo B","Grupo A"
"770",1990,0,425,4,70,0,1,0,1,275,1922,1579,37,"You offered Chris some writing tips",343,0,"Grupo B","Grupo B","Grupo A"
"771",1992,0,425,4,72,0,1,0,1,283,2388,1507,40,"You pitched Andy the idea",881,0,"Grupo B","Grupo B","Grupo A"
"772",1997,0,425,4,77,0,1,0,1,288,1980,1390,34,"You sang Jenni a song",590,0,"Grupo B","Grupo B","Grupo A"
"773",2002,0,426,2,2,0,1,0,1,621,2239,1724,37,"Ian received the complaint from you",515,0,"Grupo B","Grupo B","Grupo B"
"774",2003,0,426,2,3,1,0,0,1,823,2141,1433,4,"Amber drove the car to you",708,0,"Grupo B","Grupo B","Grupo B"
"775",2004,0,426,2,4,1,1,0,1,292,1944,1645,27,"You kicked Joe the soccer ball",299,1,"Grupo B","Grupo B","Grupo B"
"776",2010,0,426,2,10,1,1,0,1,439,2009,1422,23,"You dealt the cards to Mark",587,1,"Grupo B","Grupo B","Grupo B"
"777",2013,0,426,2,13,0,1,0,1,638,1605,1371,32,"You sold the land to Mike",234,0,"Grupo B","Grupo B","Grupo B"
"778",2014,0,426,2,14,0,1,0,1,560,1441,1270,38,"You paid Amanda tribute",171,0,"Grupo B","Grupo B","Grupo B"
"779",2017,0,426,2,17,0,1,0,1,456,3266,2065,34,"You radioed the message to the policeman",1201,0,"Grupo B","Grupo B","Grupo B"
"780",2021,0,426,2,21,1,0,0,1,445,2213,1503,1,"Andy delivered the pizza to you",710,0,"Grupo B","Grupo B","Grupo B"
"781",2023,0,426,2,23,0,0,0,1,437,1582,1022,19,"He taught you a lesson",560,1,"Grupo B","Grupo B","Grupo B"
"782",2024,0,426,2,24,0,0,0,1,525,1906,1369,14,"Jenni sang you a song",537,1,"Grupo B","Grupo B","Grupo B"
"783",2025,0,426,2,25,0,1,0,1,461,2265,1856,33,"You transmitted the orders to Sara",409,0,"Grupo B","Grupo B","Grupo B"
"784",2026,0,426,2,26,1,0,0,1,430,2448,1704,10,"Adam conveyed the message to you",744,0,"Grupo B","Grupo B","Grupo B"
"785",2029,0,426,2,29,0,0,0,1,433,2249,1472,20,"Andy pitched you the idea",777,1,"Grupo B","Grupo B","Grupo B"
"786",2032,0,426,2,32,1,0,0,1,436,2902,1875,5,"Kelly dispensed the rations to you",1027,0,"Grupo B","Grupo B","Grupo B"
"787",2039,0,426,2,39,1,1,0,1,251,1893,1427,30,"You poured your dad some water",466,1,"Grupo B","Grupo B","Grupo B"
"788",2041,0,426,2,41,1,1,0,1,323,1878,1637,22,"You donated money to Vincent",241,1,"Grupo B","Grupo B","Grupo B"
"789",2043,0,426,2,43,1,0,0,1,318,2342,1926,7,"Sally slid you the cafeteria tray",416,0,"Grupo B","Grupo B","Grupo B"
"790",2046,0,426,2,46,1,0,0,1,358,2414,1559,8,"Courtney handed you the notebook",855,0,"Grupo B","Grupo B","Grupo B"
"791",2047,0,426,2,47,0,0,0,1,468,2267,1746,12,"Tiana devoted her time to you",521,1,"Grupo B","Grupo B","Grupo B"
"793",2053,0,426,2,53,1,1,0,1,299,2079,1567,25,"You handed the puppy to Katie",512,1,"Grupo B","Grupo B","Grupo B"
"794",2058,0,426,2,58,0,1,0,1,540,2114,1407,40,"You sent your family regards",707,0,"Grupo B","Grupo B","Grupo B"
"795",2066,0,426,2,66,0,0,0,1,191,2871,1698,15,"Jesse gave you another chance",1173,1,"Grupo B","Grupo B","Grupo B"
"796",2069,0,426,2,69,1,0,0,1,439,2104,1396,6,"Christine bought you ice cream",708,0,"Grupo B","Grupo B","Grupo B"
"797",2074,0,426,2,74,1,0,0,1,360,2374,1534,2,"Helen awarded a medal to you",840,0,"Grupo B","Grupo B","Grupo B"
"798",2077,0,426,2,77,0,1,0,1,430,2484,2034,35,"You transferred responsibility to Anna",450,0,"Grupo B","Grupo B","Grupo B"
"799",2078,0,426,2,78,0,1,0,1,497,1952,1600,36,"You confessed your secret to Dan",352,0,"Grupo B","Grupo B","Grupo B"
"800",2079,0,426,2,79,0,1,0,1,511,1699,1310,39,"You told Liz the story",389,0,"Grupo B","Grupo B","Grupo B"
"801",2081,1,427,1,1,0,0,0,1,381,2023,1704,10,"Adam conveyed the message to you",319,1,"Grupo A","Grupo A","Grupo A"
"802",2083,0,427,1,3,1,1,0,1,271,2228,2034,35,"You transferred responsibility to Anna",194,1,"Grupo A","Grupo A","Grupo A"
"803",2084,0,427,1,4,1,1,0,1,267,1652,1310,39,"You told Liz the story",342,1,"Grupo A","Grupo A","Grupo A"
"804",2085,0,427,1,5,0,0,0,1,329,1752,1559,8,"Courtney handed you the notebook",193,1,"Grupo A","Grupo A","Grupo A"
"805",2087,0,427,1,7,1,1,0,1,646,2194,1724,37,"Ian received the complaint from you",470,1,"Grupo A","Grupo A","Grupo A"
"806",2088,0,427,1,8,0,0,0,1,302,1660,1503,1,"Andy delivered the pizza to you",157,1,"Grupo A","Grupo A","Grupo A"
"807",2089,0,427,1,9,0,0,0,1,1140,1817,1534,2,"Helen awarded a medal to you",283,1,"Grupo A","Grupo A","Grupo A"
"808",2092,0,427,1,12,1,0,0,1,274,1808,1508,17,"Chris offered you some writing tips",300,0,"Grupo A","Grupo A","Grupo A"
"809",2095,0,427,1,15,0,0,0,1,301,2341,1875,5,"Kelly dispensed the rations to you",466,1,"Grupo A","Grupo A","Grupo A"
"810",2099,0,427,1,19,1,1,0,1,297,2067,1856,33,"You transmitted the orders to Sara",211,1,"Grupo A","Grupo A","Grupo A"
"811",2101,0,427,1,21,0,1,0,1,257,3007,1422,23,"You dealt the cards to Mark",1585,0,"Grupo A","Grupo A","Grupo A"
"812",2102,0,427,1,22,0,0,0,1,253,1821,1396,6,"Christine bought you ice cream",425,1,"Grupo A","Grupo A","Grupo A"
"813",2103,0,427,1,23,0,1,0,1,193,1912,1186,26,"You threw Diane the pen",726,0,"Grupo A","Grupo A","Grupo A"
"814",2107,0,427,1,27,1,0,0,1,318,1637,1472,20,"Andy pitched you the idea",165,0,"Grupo A","Grupo A","Grupo A"
"815",2109,0,427,1,29,0,1,0,1,238,1987,1645,27,"You kicked Joe the soccer ball",342,0,"Grupo A","Grupo A","Grupo A"
"816",2110,0,427,1,30,1,0,0,1,295,1999,1746,12,"Tiana devoted her time to you",253,0,"Grupo A","Grupo A","Grupo A"
"817",2111,0,427,1,31,0,1,0,1,241,2154,1634,24,"You entrusted the key to Jeff",520,0,"Grupo A","Grupo A","Grupo A"
"818",2114,0,427,1,34,0,0,0,1,260,1755,1322,9,"Paul hit you the baseball",433,1,"Grupo A","Grupo A","Grupo A"
"819",2118,0,427,1,38,1,0,0,1,334,2371,1733,16,"Steve lavished you with praise",638,0,"Grupo A","Grupo A","Grupo A"
"820",2120,0,427,1,40,1,0,0,1,239,2208,1390,18,"Your sister blew you a kiss",818,0,"Grupo A","Grupo A","Grupo A"
"821",2123,0,427,1,43,1,0,0,1,304,1792,1696,13,"John dedicated the song to you",96,0,"Grupo A","Grupo A","Grupo A"
"822",2130,0,427,1,50,1,1,0,1,256,1989,1182,31,"You slipped Heather a note",807,1,"Grupo A","Grupo A","Grupo A"
"823",2131,0,427,1,51,0,1,0,1,278,1627,1427,30,"You poured your dad some water",200,0,"Grupo A","Grupo A","Grupo A"
"824",2132,0,427,1,52,1,0,0,1,303,1657,1369,14,"Jenni sang you a song",288,0,"Grupo A","Grupo A","Grupo A"
"825",2134,0,427,1,54,0,0,0,1,297,2892,1489,3,"Jack kicked the football to you",1403,1,"Grupo A","Grupo A","Grupo A"
"826",2135,0,427,1,55,1,1,0,1,257,1843,1600,36,"You confessed your secret to Dan",243,1,"Grupo A","Grupo A","Grupo A"
"827",2136,0,427,1,56,1,0,0,1,293,1699,1698,15,"Jesse gave you another chance",1,0,"Grupo A","Grupo A","Grupo A"
"828",2138,0,427,1,58,0,1,0,1,346,1940,1567,25,"You handed the puppy to Katie",373,0,"Grupo A","Grupo A","Grupo A"
"829",2140,0,427,1,60,1,1,0,1,314,1711,1270,38,"You paid Amanda tribute",441,1,"Grupo A","Grupo A","Grupo A"
"830",2141,0,427,1,61,1,1,0,1,301,2274,2065,34,"You radioed the message to the policeman",209,1,"Grupo A","Grupo A","Grupo A"
"831",2143,0,427,1,63,1,1,0,1,646,2252,1407,40,"You sent your family regards",845,1,"Grupo A","Grupo A","Grupo A"
"832",2145,0,427,1,65,0,1,0,1,456,3095,1364,29,"You rolled Mike the marble",1731,0,"Grupo A","Grupo A","Grupo A"
"833",2147,0,427,1,67,0,0,0,1,357,2949,1433,4,"Amber drove the car to you",1516,1,"Grupo A","Grupo A","Grupo A"
"834",2151,0,427,1,71,1,0,0,1,281,1351,1022,19,"He taught you a lesson",329,0,"Grupo A","Grupo A","Grupo A"
"835",2153,0,427,1,73,0,1,0,1,294,1857,1637,22,"You donated money to Vincent",220,0,"Grupo A","Grupo A","Grupo A"
"836",2158,0,427,1,78,0,0,0,1,308,3302,1926,7,"Sally slid you the cafeteria tray",1376,1,"Grupo A","Grupo A","Grupo A"
"837",2160,0,427,1,80,1,1,0,1,312,2297,1371,32,"You sold the land to Mike",926,1,"Grupo A","Grupo A","Grupo A"
"838",2162,0,428,3,2,1,1,0,1,195,1969,1647,32,"You devoted your time to Tiana",322,1,"Grupo A","Grupo A","Grupo B"
"839",2163,0,428,3,3,0,1,0,1,341,2757,2109,27,"You slid Sally the cafeteria tray",648,0,"Grupo A","Grupo A","Grupo B"
"840",2165,0,428,3,5,0,0,0,1,293,2009,1233,6,"Diane threw you the pen",776,1,"Grupo A","Grupo A","Grupo B"
"841",2166,0,428,3,6,0,0,0,1,335,1758,1523,7,"Joe kicked you the soccer ball",235,1,"Grupo A","Grupo A","Grupo B"
